#0	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D1RP_S9.bracken (10010 reads)
#1	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D1SG_S1.bracken (9560 reads)
#2	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D2RP_S10.bracken (68288 reads)
#3	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D2SG_S2.bracken (11094 reads)
#4	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L1RP_S13.bracken (1806 reads)
#5	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L1SG_S5.bracken (315 reads)
#6	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L2RP_S14.bracken (62755 reads)
#7	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L2SG_S6.bracken (4672 reads)
#8	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S1RP_S11.bracken (57 reads)
#9	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S1SG_S3.bracken (433 reads)
#10	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S2RP_S12.bracken (74447 reads)
#11	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S2SG_S4.bracken (1092 reads)
x	0	1	2	3	4	5	6	7	8	9	10	11
0	0.000	0.588	0.763	0.637	0.938	0.958	0.989	0.976	1.000	0.917	0.998	0.915
1	x.xxx	0.000	0.850	0.437	0.935	0.936	0.989	0.976	1.000	0.913	0.998	0.911
2	x.xxx	x.xxx	0.000	0.826	0.989	0.994	0.994	0.995	1.000	0.987	0.999	0.986
3	x.xxx	x.xxx	x.xxx	0.000	0.943	0.962	0.989	0.978	1.000	0.925	0.998	0.922
4	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.797	0.989	0.947	1.000	0.674	0.998	0.817
5	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.993	0.931	1.000	0.425	0.998	0.694
6	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.861	1.000	0.988	0.999	0.992
7	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	1.000	0.932	0.998	0.940
8	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	1.000	1.000	1.000
9	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.998	0.563
10	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.988
11	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000
