#0	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D1RP_S9.bracken (25931 reads)
#1	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D1SG_S1.bracken (37850 reads)
#2	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D2RP_S10.bracken (106163 reads)
#3	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D2SG_S2.bracken (23523 reads)
#4	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L1RP_S13.bracken (7802 reads)
#5	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L1SG_S5.bracken (4437 reads)
#6	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L2RP_S14.bracken (111620 reads)
#7	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L2SG_S6.bracken (8534 reads)
#8	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S1RP_S11.bracken (3018 reads)
#9	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S1SG_S3.bracken (1632 reads)
#10	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S2RP_S12.bracken (174084 reads)
#11	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S2SG_S4.bracken (3193 reads)
x	0	1	2	3	4	5	6	7	8	9	10	11
0	0.000	0.684	0.737	0.673	0.848	0.935	0.986	0.978	0.991	0.927	0.997	0.921
1	x.xxx	0.000	0.834	0.575	0.868	0.844	0.986	0.966	0.989	0.934	0.996	0.938
2	x.xxx	x.xxx	0.000	0.743	0.957	0.984	0.991	0.993	0.998	0.982	0.998	0.979
3	x.xxx	x.xxx	x.xxx	0.000	0.837	0.915	0.985	0.956	0.991	0.905	0.995	0.900
4	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.795	0.983	0.954	0.966	0.781	0.993	0.886
5	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.984	0.905	0.966	0.650	0.994	0.798
6	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.864	0.997	0.985	0.998	0.989
7	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.978	0.909	0.996	0.911
8	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.920	0.999	0.960
9	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.996	0.640
10	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.981
11	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000
