#0	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D1RP_S9.bracken (29034 reads)
#1	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D1SG_S1.bracken (62698 reads)
#2	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D2RP_S10.bracken (106357 reads)
#3	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/D2SG_S2.bracken (24831 reads)
#4	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L1RP_S13.bracken (8927 reads)
#5	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L1SG_S5.bracken (10070 reads)
#6	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L2RP_S14.bracken (111745 reads)
#7	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/L2SG_S6.bracken (8936 reads)
#8	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S1RP_S11.bracken (3333 reads)
#9	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S1SG_S3.bracken (3091 reads)
#10	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S2RP_S12.bracken (174714 reads)
#11	/scratch/prj/aef_forensic_metagenomics/exposure_folder/processed_data/metagenomic/bracken/S2SG_S4.bracken (4113 reads)
x	0	1	2	3	4	5	6	7	8	9	10	11
0	0.000	0.752	0.745	0.692	0.850	0.897	0.985	0.972	0.987	0.920	0.996	0.923
1	x.xxx	0.000	0.863	0.690	0.889	0.779	0.986	0.968	0.984	0.921	0.994	0.942
2	x.xxx	x.xxx	0.000	0.745	0.957	0.984	0.991	0.992	0.997	0.982	0.998	0.979
3	x.xxx	x.xxx	x.xxx	0.000	0.838	0.898	0.984	0.947	0.983	0.889	0.995	0.889
4	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.798	0.983	0.946	0.955	0.804	0.993	0.887
5	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.983	0.901	0.947	0.721	0.994	0.834
6	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.864	0.996	0.984	0.997	0.988
7	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.964	0.887	0.996	0.895
8	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.906	0.998	0.950
9	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.995	0.706
10	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000	0.979
11	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	x.xxx	0.000
